user_id,day,meal_type,target_cal,food_1,food_2,food_3,chosen_food
SU000806,10,dinner,660.0,389,259,149,259
SU000806,11,breakfast,660.0,578,266,24,24
SU000806,11,lunch,880.0,92,332,55,92
SU000806,11,dinner,660.0,389,453,149,453
SU000806,12,breakfast,660.0,348,83,275,275
SU000806,12,lunch,880.0,220,449,133,220
SU000806,12,dinner,660.0,149,389,279,279
SU000806,13,breakfast,660.0,268,233,366,233
SU000806,13,lunch,880.0,94,551,333,94
SU000806,13,dinner,660.0,453,279,259,453
SU000806,14,breakfast,660.0,50,204,270,50
SU000806,14,lunch,880.0,551,295,272,272
SU000806,14,dinner,660.0,259,453,149,453
SU000807,1,breakfast,540.0,367,164,136,164
SU000807,1,lunch,720.0,425,333,222,333
SU000807,1,dinner,540.0,413,463,279,413
SU000807,2,breakfast,540.0,367,205,106,367
SU000807,2,lunch,720.0,589,296,93,589
SU000807,2,dinner,540.0,493,463,413,493
SU000807,3,breakfast,540.0,163,177,49,163
SU000807,3,lunch,720.0,55,41,449,41
SU000807,3,dinner,540.0,37,493,194,37
SU000807,4,breakfast,540.0,49,319,439,319
SU000807,4,lunch,720.0,181,76,148,148
SU000807,4,dinner,540.0,463,140,173,140
SU000807,5,breakfast,540.0,205,25,50,25
SU000807,5,lunch,720.0,250,318,115,115
SU000807,5,dinner,540.0,428,16,413,16
SU000807,6,breakfast,540.0,398,138,51,398
SU000807,6,lunch,720.0,478,167,64,478
SU000807,6,dinner,540.0,428,513,16,16
SU000807,7,breakfast,540.0,177,367,319,319
SU000807,7,lunch,720.0,529,144,424,529
SU000807,7,dinner,540.0,413,140,493,140
SU000807,8,breakfast,540.0,330,400,398,330
SU000807,8,lunch,720.0,569,478,157,478
SU000807,8,dinner,540.0,173,16,428,16
SU000807,9,breakfast,540.0,233,96,204,96
SU000807,9,lunch,720.0,424,559,288,559
SU000807,9,dinner,540.0,37,118,140,140
SU000807,10,breakfast,540.0,51,49,106,51
SU000807,10,lunch,720.0,589,345,5,589
SU000807,10,dinner,540.0,463,212,413,463
SU000807,11,breakfast,540.0,95,577,67,577
SU000807,11,lunch,720.0,182,84,94,94
SU000807,11,dinner,540.0,173,37,463,173
SU000807,12,breakfast,540.0,83,50,2,2
SU000807,12,lunch,720.0,221,288,332,288
SU000807,12,dinner,540.0,493,16,212,16
SU000807,13,breakfast,540.0,50,4,204,50
SU000807,13,lunch,720.0,554,528,247,554
SU000807,13,dinner,540.0,173,493,194,173
SU000807,14,breakfast,540.0,136,233,397,233
SU000807,14,lunch,720.0,69,77,418,418
SU000807,14,dinner,540.0,140,413,37,140
SU000808,1,breakfast,540.0,398,1,66,398
SU000808,1,lunch,720.0,76,151,93,93
SU000808,1,dinner,540.0,37,428,194,428
SU000808,2,breakfast,540.0,297,96,256,96
SU000808,2,lunch,720.0,568,170,317,568
SU000808,2,dinner,540.0,37,413,279,37
SU000808,3,breakfast,540.0,439,96,65,96
SU000808,3,lunch,720.0,55,273,316,273
SU000808,3,dinner,540.0,513,413,212,513
SU000808,4,breakfast,540.0,3,226,65,3
SU000808,4,lunch,720.0,34,166,418,418
SU000808,4,dinner,540.0,37,140,118,140
SU000808,5,breakfast,540.0,368,50,367,368
SU000808,5,lunch,720.0,157,85,170,170
SU000808,5,dinner,540.0,140,16,463,140
SU000808,6,breakfast,540.0,351,136,438,438
SU000808,6,lunch,720.0,92,401,84,401
SU000808,6,dinner,540.0,513,194,372,513
SU000808,7,breakfast,540.0,49,574,275,574
SU000808,7,lunch,720.0,169,449,305,449
SU000808,7,dinner,540.0,118,463,372,372
SU000808,8,breakfast,540.0,351,12,51,351
SU000808,8,lunch,720.0,287,151,54,54
SU000808,8,dinner,540.0,212,493,428,428
SU000808,9,breakfast,540.0,349,266,438,438
SU000808,9,lunch,720.0,354,93,590,590
SU000808,9,dinner,540.0,194,389,372,372
SU000808,10,breakfast,540.0,256,578,32,578
SU000808,10,lunch,720.0,479,271,401,401
SU000808,10,dinner,540.0,16,194,118,16
SU000808,11,breakfast,540.0,268,577,438,438
SU000808,11,lunch,720.0,553,78,54,54
SU000808,11,dinner,540.0,118,413,212,118
SU000808,12,breakfast,540.0,193,104,269,104
SU000808,12,lunch,720.0,322,126,84,322
SU000808,12,dinner,540.0,140,279,372,140
SU000808,13,breakfast,540.0,2,233,202,202
SU000808,13,lunch,720.0,355,115,528,115
SU000808,13,dinner,540.0,118,372,493,372
SU000808,14,breakfast,540.0,95,49,11,11
SU000808,14,lunch,720.0,568,250,550,568
SU000808,14,dinner,540.0,413,428,513,428
SU000809,1,breakfast,660.0,163,65,50,65
SU000809,1,lunch,880.0,114,85,530,114
SU000809,1,dinner,660.0,453,259,149,259
SU000809,2,breakfast,660.0,96,348,66,66
SU000809,2,lunch,880.0,144,92,569,92
SU000809,2,dinner,660.0,453,149,389,453
SU000809,3,breakfast,660.0,367,233,300,367
SU000809,3,lunch,880.0,243,77,336,77
SU000809,3,dinner,660.0,453,149,389,453
SU000809,4,breakfast,660.0,300,205,96,96
SU000809,4,lunch,880.0,558,147,257,147
SU000809,4,dinner,660.0,389,259,279,279
SU000809,5,breakfast,660.0,67,91,572,91
SU000809,5,lunch,880.0,530,182,403,403
SU000809,5,dinner,660.0,259,149,453,453
SU000809,6,breakfast,660.0,368,1,91,91
SU000809,6,lunch,880.0,170,424,561,561
SU000809,6,dinner,660.0,279,259,453,259
SU000809,7,breakfast,660.0,24,90,300,90
SU000809,7,lunch,880.0,334,419,76,334
SU000809,7,dinner,660.0,389,259,279,279
SU000809,8,breakfast,660.0,574,4,52,4
SU000809,8,lunch,880.0,322,157,92,92
SU000809,8,dinner,660.0,389,259,149,259
SU000809,9,breakfast,660.0,268,4,95,268
SU000809,9,lunch,880.0,94,307,550,307
SU000809,9,dinner,660.0,259,279,149,259
SU000809,10,breakfast,660.0,52,91,66,66
SU000809,10,lunch,880.0,223,321,257,321
SU000809,10,dinner,660.0,149,259,453,453
SU000809,11,breakfast,660.0,232,49,65,49
SU000809,11,lunch,880.0,64,345,64,64
SU000809,11,dinner,660.0,279,389,453,389
SU000809,12,breakfast,660.0,330,19,50,50
SU000809,12,lunch,880.0,69,126,356,126
SU000809,12,dinner,660.0,149,389,279,279
SU000809,13,breakfast,660.0,91,398,572,572
SU000809,13,lunch,880.0,101,247,64,101
SU000809,13,dinner,660.0,279,149,259,259
SU000809,14,breakfast,660.0,270,67,91,91
SU000809,14,lunch,880.0,93,41,356,41
SU000809,14,dinner,660.0,149,453,259,259
SU000810,1,breakfast,660.0,164,52,349,349
SU000810,1,lunch,880.0,478,223,345,345
SU000810,1,dinner,660.0,389,149,453,453
SU000810,2,breakfast,660.0,164,4,95,4
SU000810,2,lunch,880.0,54,165,126,165
SU000810,2,dinner,660.0,259,279,389,389
SU000810,3,breakfast,660.0,439,155,49,49
SU000810,3,lunch,880.0,165,133,85,85
SU000810,3,dinner,660.0,453,259,279,453
SU000810,4,breakfast,660.0,578,367,32,367
SU000810,4,lunch,880.0,318,288,222,288
SU000810,4,dinner,660.0,149,259,279,259
SU000810,5,breakfast,660.0,366,106,138,106
SU000810,5,lunch,880.0,555,553,125,125
SU000810,5,dinner,660.0,389,259,279,279
SU000810,6,breakfast,660.0,155,96,438,96
SU000810,6,lunch,880.0,344,84,588,344
SU000810,6,dinner,660.0,279,259,453,259
SU000810,7,breakfast,660.0,91,270,350,350
SU000810,7,lunch,880.0,424,93,107,424
SU000810,7,dinner,660.0,149,279,259,259
SU000810,8,breakfast,660.0,266,91,270,91
SU000810,8,lunch,880.0,147,552,401,401
SU000810,8,dinner,660.0,259,279,389,389
SU000810,9,breakfast,660.0,51,400,438,51
SU000810,9,lunch,880.0,556,114,335,556
SU000810,9,dinner,660.0,279,259,453,259
SU000810,10,breakfast,660.0,25,24,96,25
SU000810,10,lunch,880.0,250,316,76,76
SU000810,10,dinner,660.0,389,259,279,279
SU000810,11,breakfast,660.0,65,24,50,65
SU000810,11,lunch,880.0,182,336,567,336
SU000810,11,dinner,660.0,259,453,389,259
SU000810,12,breakfast,660.0,66,83,95,83
SU000810,12,lunch,880.0,85,570,123,570
SU000810,12,dinner,660.0,453,389,149,453
SU000810,13,breakfast,660.0,49,573,226,573
SU000810,13,lunch,880.0,53,570,148,53
SU000810,13,dinner,660.0,453,149,259,259
SU000810,14,breakfast,660.0,348,162,67,67
SU000810,14,lunch,880.0,289,210,305,289
SU000810,14,dinner,660.0,259,453,279,259
SU000811,1,breakfast,540.0,245,162,105,245
SU000811,1,lunch,720.0,115,288,401,401
SU000811,1,dinner,540.0,372,428,389,428
SU000811,2,breakfast,540.0,397,52,95,397
SU000811,2,lunch,720.0,27,64,222,222
SU000811,2,dinner,540.0,194,428,513,428
SU000811,3,breakfast,540.0,268,571,351,351
SU000811,3,lunch,720.0,552,114,529,552
SU000811,3,dinner,540.0,118,16,463,16
SU000811,4,breakfast,540.0,163,104,12,12
SU000811,4,lunch,720.0,278,418,321,418
SU000811,4,dinner,540.0,513,37,140,140
SU000811,5,breakfast,540.0,320,52,233,320
SU000811,5,lunch,720.0,288,220,425,425
SU000811,5,dinner,540.0,372,428,16,16
SU000811,6,breakfast,540.0,351,4,24,351
SU000811,6,lunch,720.0,126,333,182,333
SU000811,6,dinner,540.0,212,279,413,212
SU000811,7,breakfast,540.0,233,576,51,576
SU000811,7,lunch,720.0,165,401,40,401
SU000811,7,dinner,540.0,212,389,118,212
SU000811,8,breakfast,540.0,232,275,66,66
SU000811,8,lunch,720.0,317,76,566,317
SU000811,8,dinner,540.0,372,16,413,16
SU000811,9,breakfast,540.0,574,106,319,574
SU000811,9,lunch,720.0,273,84,126,273
SU000811,9,dinner,540.0,118,493,37,118
SU000811,10,breakfast,540.0,204,65,83,65
SU000811,10,lunch,720.0,85,144,426,426
SU000811,10,dinner,540.0,372,173,140,140
SU000811,11,breakfast,540.0,139,578,571,578
SU000811,11,lunch,720.0,448,147,210,448
SU000811,11,dinner,540.0,212,389,493,212
SU000811,12,breakfast,540.0,244,366,183,366
SU000811,12,lunch,720.0,559,181,114,559
SU000811,12,dinner,540.0,16,413,493,16
SU000811,13,breakfast,540.0,350,162,67,162
SU000811,13,lunch,720.0,447,559,287,559
SU000811,13,dinner,540.0,173,413,428,173
SU000811,14,breakfast,540.0,399,193,91,399
SU000811,14,lunch,720.0,221,77,20,221
SU000811,14,dinner,540.0,463,389,513,513
SU000812,1,breakfast,780.0,51,348,245,348
SU000812,1,lunch,1040.0,273,417,167,417
SU000812,1,dinner,780.0,586,445,302,445
SU000812,2,breakfast,780.0,400,299,297,400
SU000812,2,lunch,1040.0,170,76,123,76
SU000812,2,dinner,780.0,359,46,159,359
SU000812,3,breakfast,780.0,319,351,574,319
SU000812,3,lunch,1040.0,147,222,54,54
SU000812,3,dinner,780.0,520,452,198,198
SU000812,4,breakfast,780.0,49,163,299,49
SU000812,4,lunch,1040.0,566,553,334,553
SU000812,4,dinner,780.0,586,520,301,301
SU000812,5,breakfast,780.0,399,49,367,49
SU000812,5,lunch,1040.0,144,345,331,144
SU000812,5,dinner,780.0,339,80,308,339
SU000812,6,breakfast,780.0,66,244,367,244
SU000812,6,lunch,1040.0,124,323,53,53
SU000812,6,dinner,780.0,361,483,160,483
SU000812,7,breakfast,780.0,52,256,19,256
SU000812,7,lunch,1040.0,590,214,424,424
SU000812,7,dinner,780.0,446,8,515,8
SU000812,8,breakfast,780.0,138,65,3,138
SU000812,8,lunch,1040.0,531,561,64,64
SU000812,8,dinner,780.0,539,263,392,539
SU000812,9,breakfast,780.0,12,319,91,319
SU000812,9,lunch,1040.0,355,278,587,587
SU000812,9,dinner,780.0,194,357,514,194
SU000812,10,breakfast,780.0,50,137,204,204
SU000812,10,lunch,1040.0,321,417,553,553
SU000812,10,dinner,780.0,238,248,518,238
SU000812,11,breakfast,780.0,25,52,193,52
SU000812,11,lunch,1040.0,92,271,69,271
SU000812,11,dinner,780.0,381,539,79,79
SU000812,12,breakfast,780.0,298,65,83,298
SU000812,12,lunch,1040.0,247,114,76,76
SU000812,12,dinner,780.0,452,99,383,99
SU000812,13,breakfast,780.0,299,32,83,32
SU000812,13,lunch,1040.0,41,287,278,287
SU000812,13,dinner,780.0,390,392,262,262
SU000812,14,breakfast,780.0,256,351,330,256
SU000812,14,lunch,1040.0,558,569,561,561
SU000812,14,dinner,780.0,234,236,362,234
SU000813,1,breakfast,660.0,4,400,164,400
SU000813,1,lunch,880.0,332,40,76,332
SU000813,1,dinner,660.0,389,259,149,259
SU000813,2,breakfast,660.0,96,320,576,96
SU000813,2,lunch,880.0,76,77,331,77
SU000813,2,dinner,660.0,389,279,259,279
SU000813,3,breakfast,660.0,297,24,51,51
SU000813,3,lunch,880.0,476,334,124,476
SU000813,3,dinner,660.0,389,279,453,279
SU000813,4,breakfast,660.0,577,90,193,90
SU000813,4,lunch,880.0,318,426,356,356
SU000813,4,dinner,660.0,259,453,149,453
SU000813,5,breakfast,660.0,67,226,574,574
SU000813,5,lunch,880.0,214,401,169,214
SU000813,5,dinner,660.0,149,259,453,453
SU000813,6,breakfast,660.0,4,575,269,4
SU000813,6,lunch,880.0,250,133,55,133
SU000813,6,dinner,660.0,279,259,389,389
SU000813,7,breakfast,660.0,268,572,25,25
SU000813,7,lunch,880.0,152,479,405,479
SU000813,7,dinner,660.0,389,279,453,279
SU000813,8,breakfast,660.0,574,270,397,574
SU000813,8,lunch,880.0,553,42,567,42
SU000813,8,dinner,660.0,389,259,149,259
SU000813,9,breakfast,660.0,172,244,348,348
SU000813,9,lunch,880.0,448,589,166,448
SU000813,9,dinner,660.0,259,453,279,259
SU000813,10,breakfast,660.0,52,202,139,139
SU000813,10,lunch,880.0,559,336,318,336
SU000813,10,dinner,660.0,453,149,279,453
SU000813,11,breakfast,660.0,25,300,164,300
SU000813,11,lunch,880.0,69,402,555,555
SU000813,11,dinner,660.0,149,453,389,453
SU000813,12,breakfast,660.0,275,3,348,275
SU000813,12,lunch,880.0,78,107,93,78
SU000813,12,dinner,660.0,149,279,389,389
SU000813,13,breakfast,660.0,202,91,330,91
SU000813,13,lunch,880.0,182,69,152,182
SU000813,13,dinner,660.0,279,259,389,389
SU000813,14,breakfast,660.0,183,91,4,4
SU000813,14,lunch,880.0,426,557,401,401
SU000813,14,dinner,660.0,259,149,279,259
SU000814,1,breakfast,780.0,49,67,104,67
SU000814,1,lunch,1040.0,257,287,55,287
SU000814,1,dinner,780.0,187,503,259,259
SU000814,2,breakfast,780.0,90,66,137,137
SU000814,2,lunch,1040.0,182,115,570,182
SU000814,2,dinner,780.0,541,254,372,372
SU000814,3,breakfast,780.0,244,66,155,244
SU000814,3,lunch,1040.0,344,5,243,344
SU000814,3,dinner,780.0,442,262,380,380
SU000814,4,breakfast,780.0,138,226,577,138
SU000814,4,lunch,1040.0,42,287,418,287
SU000814,4,dinner,780.0,59,365,219,59
SU000814,5,breakfast,780.0,320,268,232,232
SU000814,5,lunch,1040.0,214,333,250,250
SU000814,5,dinner,780.0,235,119,46,235
SU000814,6,breakfast,780.0,575,202,137,137
SU000814,6,lunch,1040.0,336,223,295,295
SU000814,6,dinner,780.0,98,28,535,28
SU000814,7,breakfast,780.0,19,205,578,19
SU000814,7,lunch,1040.0,531,181,551,181
SU000814,7,dinner,780.0,260,303,253,303
SU000814,8,breakfast,780.0,164,91,572,91
SU000814,8,lunch,1040.0,336,323,77,77
SU000814,8,dinner,780.0,391,513,262,513
SU000814,9,breakfast,780.0,233,574,66,233
SU000814,9,lunch,1040.0,316,148,40,316
SU000814,9,dinner,780.0,263,80,483,80
SU000814,10,breakfast,780.0,83,51,67,67
SU000814,10,lunch,1040.0,5,318,152,5
SU000814,10,dinner,780.0,503,360,280,503
SU000814,11,breakfast,780.0,51,578,245,51
SU000814,11,lunch,1040.0,318,273,55,318
SU000814,11,dinner,780.0,415,484,373,484
SU000814,12,breakfast,780.0,104,91,3,104
SU000814,12,lunch,1040.0,447,557,69,447
SU000814,12,dinner,780.0,48,263,387,48
SU000814,13,breakfast,780.0,136,350,204,204
SU000814,13,lunch,1040.0,401,316,306,316
SU000814,13,dinner,780.0,382,263,510,382
SU000814,14,breakfast,780.0,32,51,573,32
SU000814,14,lunch,1040.0,166,306,558,166
SU000814,14,dinner,780.0,150,504,451,150
SU000815,1,breakfast,660.0,96,95,399,399
SU000815,1,lunch,880.0,77,152,558,152
SU000815,1,dinner,660.0,279,149,259,259
SU000815,2,breakfast,660.0,3,164,299,299
SU000815,2,lunch,880.0,288,247,40,40
SU000815,2,dinner,660.0,279,389,453,389
SU000815,3,breakfast,660.0,96,399,574,399
SU000815,3,lunch,880.0,323,589,55,323
SU000815,3,dinner,660.0,453,279,389,389
SU000815,4,breakfast,660.0,52,572,4,4
SU000815,4,lunch,880.0,305,335,41,335
SU000815,4,dinner,660.0,389,259,279,279
SU000815,5,breakfast,660.0,438,244,400,400
SU000815,5,lunch,880.0,272,221,271,221
SU000815,5,dinner,660.0,389,149,279,279
SU000815,6,breakfast,660.0,397,572,349,349
SU000815,6,lunch,880.0,355,589,354,355
SU000815,6,dinner,660.0,279,259,389,389
SU000815,7,breakfast,660.0,49,351,32,49
SU000815,7,lunch,880.0,289,101,169,101
SU000815,7,dinner,660.0,279,149,389,389
SU000815,8,breakfast,660.0,90,202,91,90
SU000815,8,lunch,880.0,447,344,182,344
SU000815,8,dinner,660.0,279,259,389,389
SU000815,9,breakfast,660.0,66,319,51,51
SU000815,9,lunch,880.0,250,528,333,528
SU000815,9,dinner,660.0,279,453,389,389
SU000815,10,breakfast,660.0,350,24,577,577
SU000815,10,lunch,880.0,94,34,101,101
SU000815,10,dinner,660.0,453,259,149,259
SU000815,11,breakfast,660.0,576,25,202,202
SU000815,11,lunch,880.0,336,560,528,336
SU000815,11,dinner,660.0,453,259,279,453
SU000815,12,breakfast,660.0,400,202,11,400
SU000815,12,lunch,880.0,570,426,157,570
SU000815,12,dinner,660.0,149,259,453,453
SU000815,13,breakfast,660.0,256,19,573,19
SU000815,13,lunch,880.0,417,126,92,417
SU000815,13,dinner,660.0,279,259,149,259
SU000815,14,breakfast,660.0,204,96,573,573
SU000815,14,lunch,880.0,182,53,84,182
SU000815,14,dinner,660.0,149,259,279,259
SU000816,1,breakfast,660.0,319,52,203,203
SU000816,1,lunch,880.0,55,552,273,273
SU000816,1,dinner,660.0,389,259,279,279
SU000816,2,breakfast,660.0,172,137,65,65
SU000816,2,lunch,880.0,321,78,401,78
SU000816,2,dinner,660.0,279,149,453,453
SU000816,3,breakfast,660.0,576,95,571,571
SU000816,3,lunch,880.0,449,267,404,404
SU000816,3,dinner,660.0,259,279,389,389
SU000816,4,breakfast,660.0,106,300,66,66
SU000816,4,lunch,880.0,78,26,64,78
SU000816,4,dinner,660.0,149,389,259,259
SU000816,5,breakfast,660.0,49,67,32,67
SU000816,5,lunch,880.0,552,316,55,55
SU000816,5,dinner,660.0,389,453,279,279
SU000816,6,breakfast,660.0,96,95,164,96
SU000816,6,lunch,880.0,40,92,354,92
SU000816,6,dinner,660.0,279,389,149,389
SU000816,7,breakfast,660.0,366,96,51,51
SU000816,7,lunch,880.0,148,403,243,148
SU000816,7,dinner,660.0,389,149,453,453
SU000816,8,breakfast,660.0,319,350,105,319
SU000816,8,lunch,880.0,151,64,77,64
SU000816,8,dinner,660.0,149,259,279,259
SU000816,9,breakfast,660.0,205,65,571,65
SU000816,9,lunch,880.0,552,166,555,166
SU000816,9,dinner,660.0,453,389,149,453
SU000816,10,breakfast,660.0,51,572,350,572
SU000816,10,lunch,880.0,344,479,214,214
SU000816,10,dinner,660.0,259,279,149,259
SU000816,11,breakfast,660.0,226,348,193,193
SU000816,11,lunch,880.0,54,123,449,449
SU000816,11,dinner,660.0,149,259,279,259
SU000816,12,breakfast,660.0,574,183,270,574
SU000816,12,lunch,880.0,336,169,64,64
SU000816,12,dinner,660.0,149,453,279,453
SU000816,13,breakfast,660.0,1,164,162,162
SU000816,13,lunch,880.0,425,181,216,425
SU000816,13,dinner,660.0,149,453,259,259
SU000816,14,breakfast,660.0,366,32,298,298
SU000816,14,lunch,880.0,20,220,223,223
SU000816,14,dinner,660.0,389,149,259,259
SU000817,1,breakfast,540.0,205,163,104,104
SU000817,1,lunch,720.0,560,170,84,560
SU000817,1,dinner,540.0,212,413,37,212
SU000817,2,breakfast,540.0,275,65,136,65
SU000817,2,lunch,720.0,250,556,417,417
SU000817,2,dinner,540.0,463,118,212,463
SU000817,3,breakfast,540.0,300,2,439,300
SU000817,3,lunch,720.0,271,307,417,307
SU000817,3,dinner,540.0,493,463,413,493
SU000817,4,breakfast,540.0,574,50,105,574
SU000817,4,lunch,720.0,69,92,169,92
SU000817,4,dinner,540.0,279,37,372,372
SU000817,5,breakfast,540.0,193,52,96,96
SU000817,5,lunch,720.0,305,122,567,567
SU000817,5,dinner,540.0,513,463,16,16
SU000817,6,breakfast,540.0,1,320,67,320
SU000817,6,lunch,720.0,425,530,331,530
SU000817,6,dinner,540.0,16,428,463,16
SU000817,7,breakfast,540.0,578,138,91,578
SU000817,7,lunch,720.0,55,590,589,589
SU000817,7,dinner,540.0,173,428,493,173
SU000817,8,breakfast,540.0,163,400,351,351
SU000817,8,lunch,720.0,332,426,296,426
SU000817,8,dinner,540.0,37,173,428,173
SU000817,9,breakfast,540.0,164,137,366,164
SU000817,9,lunch,720.0,322,92,295,322
SU000817,9,dinner,540.0,389,463,428,428
SU000817,10,breakfast,540.0,138,91,25,91
SU000817,10,lunch,720.0,552,307,133,552
SU000817,10,dinner,540.0,389,513,493,513
SU000817,11,breakfast,540.0,366,83,270,270
SU000817,11,lunch,720.0,92,550,355,92
SU000817,11,dinner,540.0,37,194,389,37
SU000817,12,breakfast,540.0,319,163,50,319
SU000817,12,lunch,720.0,271,550,14,550
SU000817,12,dinner,540.0,140,173,16,140
SU000817,13,breakfast,540.0,83,177,320,320
SU000817,13,lunch,720.0,417,273,356,356
SU000817,13,dinner,540.0,118,389,194,118
SU000817,14,breakfast,540.0,256,12,298,12
SU000817,14,lunch,720.0,170,123,214,170
SU000817,14,dinner,540.0,118,194,372,372
SU000818,1,breakfast,780.0,155,320,244,244
SU000818,1,lunch,1040.0,288,55,93,93
SU000818,1,dinner,780.0,178,393,264,178
SU000818,2,breakfast,780.0,95,1,320,95
SU000818,2,lunch,1040.0,317,567,556,556
SU000818,2,dinner,780.0,308,230,160,160
SU000818,3,breakfast,780.0,66,348,204,204
SU000818,3,lunch,1040.0,566,558,318,566
SU000818,3,dinner,780.0,194,187,340,194
SU000818,4,breakfast,780.0,65,245,398,65
SU000818,4,lunch,1040.0,424,305,76,76
SU000818,4,dinner,780.0,468,384,208,208
SU000818,5,breakfast,780.0,397,297,25,397
SU000818,5,lunch,1040.0,551,559,273,273
SU000818,5,dinner,780.0,112,80,218,112
SU000818,6,breakfast,780.0,571,266,49,266
SU000818,6,lunch,1040.0,55,402,417,402
SU000818,6,dinner,780.0,72,235,495,495
SU000818,7,breakfast,780.0,226,244,104,244
SU000818,7,lunch,1040.0,289,167,271,271
SU000818,7,dinner,780.0,538,493,532,493
SU000818,8,breakfast,780.0,320,330,575,320
SU000818,8,lunch,1040.0,554,322,305,305
SU000818,8,dinner,780.0,59,535,518,59
SU000818,9,breakfast,780.0,348,177,51,177
SU000818,9,lunch,1040.0,316,567,78,78
SU000818,9,dinner,780.0,586,503,179,503
SU000818,10,breakfast,780.0,90,136,574,136
SU000818,10,lunch,1040.0,561,257,529,257
SU000818,10,dinner,780.0,507,429,496,429
SU000818,11,breakfast,780.0,177,66,368,177
SU000818,11,lunch,1040.0,317,552,447,447
SU000818,11,dinner,780.0,308,174,262,174
SU000818,12,breakfast,780.0,25,91,66,25
SU000818,12,lunch,1040.0,417,215,216,417
SU000818,12,dinner,780.0,301,537,357,537
SU000818,13,breakfast,780.0,51,205,320,205
SU000818,13,lunch,1040.0,55,156,122,122
SU000818,13,dinner,780.0,311,520,246,246
SU000818,14,breakfast,780.0,268,577,399,268
SU000818,14,lunch,1040.0,126,589,476,476
SU000818,14,dinner,780.0,293,415,406,406
SU000819,1,breakfast,540.0,349,202,90,90
SU000819,1,lunch,720.0,356,317,401,356
SU000819,1,dinner,540.0,279,389,372,372
SU000819,2,breakfast,540.0,83,11,232,83
SU000819,2,lunch,720.0,558,529,569,569
SU000819,2,dinner,540.0,428,212,493,428
SU000819,3,breakfast,540.0,65,439,67,65
SU000819,3,lunch,720.0,557,124,69,124
SU000819,3,dinner,540.0,463,279,389,463
SU000819,4,breakfast,540.0,398,91,138,398
SU000819,4,lunch,720.0,14,53,148,148
SU000819,4,dinner,540.0,389,372,118,372
SU000819,5,breakfast,540.0,164,137,576,576
SU000819,5,lunch,720.0,78,250,216,216
SU000819,5,dinner,540.0,389,16,493,16
SU000819,6,breakfast,540.0,138,226,319,226
SU000819,6,lunch,720.0,589,418,323,589
SU000819,6,dinner,540.0,389,194,37,194
SU000819,7,breakfast,540.0,349,203,571,203
SU000819,7,lunch,720.0,107,331,222,222
SU000819,7,dinner,540.0,463,389,428,428
SU000819,8,breakfast,540.0,298,1,349,349
SU000819,8,lunch,720.0,85,305,170,170
SU000819,8,dinner,540.0,194,279,413,194
SU000819,9,breakfast,540.0,348,397,572,572
SU000819,9,lunch,720.0,144,220,40,220
SU000819,9,dinner,540.0,413,428,140,140
SU000819,10,breakfast,540.0,299,137,226,299
SU000819,10,lunch,720.0,102,417,14,102
SU000819,10,dinner,540.0,428,140,212,140
SU000819,11,breakfast,540.0,4,204,226,226
SU000819,11,lunch,720.0,76,40,479,40
SU000819,11,dinner,540.0,37,389,140,140
SU000819,12,breakfast,540.0,398,399,24,398
SU000819,12,lunch,720.0,94,93,41,94
SU000819,12,dinner,540.0,140,173,413,140
SU000819,13,breakfast,540.0,172,226,571,226
SU000819,13,lunch,720.0,93,479,476,479
SU000819,13,dinner,540.0,16,194,140,16
SU000819,14,breakfast,540.0,51,32,138,51
SU000819,14,lunch,720.0,101,78,557,557
SU000819,14,dinner,540.0,413,118,194,413
SU000820,1,breakfast,660.0,275,155,3,155
SU000820,1,lunch,880.0,54,144,449,54
SU000820,1,dinner,660.0,279,453,149,453
SU000820,2,breakfast,660.0,96,138,204,138
SU000820,2,lunch,880.0,126,402,444,402
SU000820,2,dinner,660.0,279,453,149,453
SU000820,3,breakfast,660.0,105,50,52,105
SU000820,3,lunch,880.0,55,476,84,476
SU000820,3,dinner,660.0,453,259,279,453
SU000820,4,breakfast,660.0,49,24,50,49
SU000820,4,lunch,880.0,54,215,94,215
SU000820,4,dinner,660.0,279,149,389,389
SU000820,5,breakfast,660.0,65,104,577,104
SU000820,5,lunch,880.0,69,271,404,69
SU000820,5,dinner,660.0,389,149,259,259
SU000820,6,breakfast,660.0,351,90,233,90
SU000820,6,lunch,880.0,20,307,42,42
SU000820,6,dinner,660.0,259,453,149,453
SU000820,7,breakfast,660.0,233,96,202,202
SU000820,7,lunch,880.0,426,587,78,587
SU000820,7,dinner,660.0,259,279,149,259
SU000820,8,breakfast,660.0,65,104,83,65
SU000820,8,lunch,880.0,76,529,147,529
SU000820,8,dinner,660.0,389,149,279,279
SU000820,9,breakfast,660.0,203,245,51,203
SU000820,9,lunch,880.0,335,215,220,335
SU000820,9,dinner,660.0,453,279,259,453
SU000820,10,breakfast,660.0,138,2,351,2
SU000820,10,lunch,880.0,333,152,216,333
SU000820,10,dinner,660.0,149,453,389,453
SU000820,11,breakfast,660.0,574,400,348,400
SU000820,11,lunch,880.0,167,336,419,336
SU000820,11,dinner,660.0,279,453,389,389
SU000820,12,breakfast,660.0,12,91,4,91
SU000820,12,lunch,880.0,322,566,222,222
SU000820,12,dinner,660.0,149,279,453,453
SU000820,13,breakfast,660.0,49,138,349,138
